"","Lot Area","Overall Qual","Year Remod/Add","Gr Liv Area","TotRms AbvGrd","Garage Area","Yr Sold","Sale Type","SalePrice (Thousands)"
"2391",9942,9,2006,2091,8,521,2006,"New",338.5
"2392",11924,9,2006,2324,11,736,2006,"New",345
"2393",12867,8,2006,2253,8,575,2006,"New",344.133
"2394",10672,8,2006,2389,10,672,2006,"New",298.236
"2395",11643,8,2006,2358,10,784,2006,"New",329.9
"2396",12378,9,2004,1944,8,708,2006,"WD ",360
"2397",11065,8,2006,1970,8,753,2006,"New",281
"2398",13758,9,2006,1792,6,925,2006,"New",372.397
"2399",14828,9,2005,1780,7,816,2006,"WD ",378
"2400",11846,9,2004,1792,6,874,2006,"WD ",374
"2401",20431,9,2006,2728,10,706,2006,"New",437.154
"2402",10927,8,2005,1904,8,736,2006,"WD ",275
"2403",13215,8,2004,1914,9,746,2006,"WD ",279
"2404",7052,7,2005,1364,6,484,2006,"WD ",185.85
"2405",5911,9,2005,1565,6,556,2006,"WD ",282.5
"2406",6955,7,2006,1368,6,474,2006,"New",202.5
"2407",6792,7,2006,1368,6,474,2006,"New",202.665
"2408",7740,9,2006,1686,6,899,2006,"New",332.2
"2409",6373,9,2006,1666,6,575,2006,"New",310.09
"2410",3136,7,2003,1405,6,478,2006,"WD ",171.75
"2411",10237,6,2006,1316,6,397,2006,"New",169.99
"2412",10237,6,2006,1456,8,390,2006,"New",170.44
"2413",10237,7,2006,1492,8,440,2006,"New",169.985
"2414",17104,7,2006,1496,7,426,2006,"New",179.665
"2415",14054,7,2006,1863,9,660,2006,"New",219.21
"2416",11660,6,2006,1326,6,427,2006,"New",174.19
"2417",15578,6,2006,1456,8,429,2006,"New",172.785
"2418",11631,8,2005,2373,9,632,2006,"New",258
"2419",9073,7,2006,1492,8,440,2006,"New",185.101
"2420",3087,7,2006,1364,6,437,2006,"New",210.25
"2421",3196,7,2004,1557,7,420,2006,"WD ",234
"2422",3196,8,2003,1456,7,400,2006,"WD ",215
"2423",2938,7,2002,1511,5,398,2006,"WD ",246.99
"2424",3072,7,2004,1414,6,398,2006,"WD ",178.74
"2425",3072,7,2004,1548,7,388,2006,"WD ",225
"2426",3010,7,2006,1248,5,438,2006,"New",167.24
"2427",3010,7,2006,1142,6,440,2006,"New",156.82
"2428",3013,7,2005,1506,6,440,2006,"WD ",213.49
"2429",3982,8,2006,1567,7,648,2006,"New",264.561
"2430",4045,7,2006,1500,6,648,2006,"New",246.578
"2431",21930,5,2005,1838,7,372,2006,"WD ",192.14
"2432",7861,6,2003,1509,7,393,2006,"WD ",183.2
"2433",9056,8,2004,1414,6,403,2006,"WD ",178
"2434",9171,7,2005,1598,7,433,2006,"WD ",201.49
"2435",11194,8,2000,1936,7,504,2006,"WD ",230.5
"2436",7875,7,2003,1509,8,393,2006,"WD ",180
"2437",8121,6,2000,1664,7,460,2006,"WD ",172.4
"2438",8658,6,2000,1889,9,431,2006,"WD ",215
"2439",11214,7,1999,1886,10,431,2006,"WD ",199.9
"2440",10852,6,2000,1671,7,472,2006,"WD ",173
"2441",12104,7,2006,2322,8,617,2006,"New",287.602
"2442",8738,7,1999,2291,8,429,2006,"WD ",230
"2443",9452,8,1998,2392,7,870,2006,"WD ",348
"2444",9660,8,1998,1976,7,885,2006,"WD ",286
"2445",9545,8,2000,2234,7,768,2006,"WD ",300
"2446",35760,10,1996,3627,10,807,2006,"WD ",625
"2447",9233,9,2000,2855,9,774,2006,"WD ",405
"2448",12011,8,1998,1924,7,592,2006,"WD ",280
"2449",12090,8,1998,2263,10,420,2006,"WD ",258
"2450",10019,8,1995,2726,9,725,2006,"WD ",350
"2451",17242,9,1994,3500,11,959,2006,"WD ",584.5
"2452",10236,8,1995,2494,9,803,2006,"WD ",321
"2453",10120,8,1994,2526,8,844,2006,"WD ",290
"2454",12585,8,1993,2799,8,704,2006,"WD ",315
"2455",12447,8,2006,1964,8,760,2006,"New",252
"2456",15218,8,2006,1670,6,928,2006,"New",336.82
"2457",20896,8,2006,2097,8,1134,2006,"New",423
"2458",10182,8,2006,1660,8,500,2006,"New",290
"2459",8688,7,2005,1616,7,834,2006,"WD ",232
"2460",10936,8,2006,1504,7,510,2006,"New",199
"2461",8640,8,2006,1278,5,584,2006,"New",198.6
"2462",13162,9,2006,2640,11,792,2006,"New",405.749
"2463",11216,8,2006,1489,7,776,2006,"New",232.6
"2464",10728,8,2006,1939,8,1053,2006,"New",266
"2465",8125,7,2006,1553,6,615,2006,"New",186.5
"2466",8125,6,2005,1716,7,615,2006,"WD ",200.825
"2467",8125,7,2006,1576,6,614,2006,"New",197
"2468",7200,6,2006,1262,5,572,2006,"New",185
"2469",7500,7,2005,1266,6,453,2006,"WD ",176
"2470",7200,7,2006,1301,5,572,2006,"New",187.75
"2471",7733,6,2005,1142,5,0,2006,"WD ",139.5
"2472",11024,7,2006,1400,6,612,2006,"New",186.8
"2473",13072,6,2006,1131,6,0,2006,"New",132
"2474",13072,6,2005,1141,6,484,2006,"WD ",142.5
"2475",13072,6,2004,1158,5,576,2006,"New",158
"2476",7800,7,2005,1686,8,462,2006,"WD ",184
"2477",7632,7,2005,1585,7,449,2006,"WD ",184.9
"2478",8304,6,1998,1837,7,688,2006,"WD ",187
"2479",7153,6,1992,1603,7,484,2006,"WD ",175.9
"2480",9370,6,1993,1731,7,462,2006,"WD ",248.5
"2481",7175,6,1991,1398,5,542,2006,"WD ",172
"2482",7175,6,1991,1217,5,484,2006,"WD ",151
"2483",9019,6,1994,1320,6,472,2006,"WD ",150
"2484",8900,4,1966,1056,5,384,2006,"WD ",107
"2485",7800,5,1965,965,6,300,2006,"WD ",119.9
"2486",9100,5,1962,988,6,624,2006,"WD ",129.5
"2487",9100,5,1963,1728,10,504,2006,"ConLI",125
"2488",8927,6,1977,1654,10,528,2006,"WD ",119.5
"2489",9240,5,2002,1211,6,576,2006,"WD ",144
"2490",8471,6,1995,1212,6,492,2006,"WD ",151
"2491",9308,5,1965,984,5,310,2006,"WD ",126
"2492",8450,5,1968,909,5,294,2006,"COD",116
"2493",8638,5,1963,925,5,484,2006,"WD ",133.5
"2494",13052,5,1965,1024,5,308,2006,"WD ",120.875
"2495",13526,5,1965,935,5,288,2006,"WD ",137
"2496",8020,5,1964,912,6,0,2006,"WD ",124
"2497",6993,5,1994,1236,6,288,2006,"WD ",135
"2498",8789,5,1967,941,6,288,2006,"WD ",129.2
"2499",14330,7,1974,2646,9,550,2006,"WD ",260
"2500",16059,8,1992,2417,9,462,2006,"WD ",260
"2501",11025,8,1993,2826,9,888,2006,"WD ",334
"2502",14541,8,1993,2520,10,796,2006,"WD ",310
"2503",13346,7,2000,2295,9,590,2006,"WD ",268
"2504",12461,8,1995,1624,5,757,2006,"WD ",262
"2505",3628,7,2004,1143,5,588,2006,"WD ",176.4
"2506",3316,8,2005,1247,4,550,2006,"WD ",197
"2507",3180,7,2005,1200,4,480,2006,"WD ",151
"2508",2544,7,2005,1223,4,480,2006,"WD ",147.4
"2509",2544,7,2005,1223,4,480,2006,"WD ",149.9
"2510",3180,7,2005,1200,4,480,2006,"WD ",144.152
"2511",2998,6,2000,1524,4,440,2006,"WD ",166
"2512",3735,7,1999,1452,6,506,2006,"WD ",183.9
"2513",2651,7,2000,1382,6,490,2006,"WD ",165
"2514",4447,7,2003,1080,4,496,2006,"WD ",139
"2515",8314,7,1998,1694,6,434,2006,"WD ",200
"2516",7180,8,2002,1568,6,564,2006,"WD ",221
"2517",9549,8,1996,1494,6,481,2006,"WD ",270
"2518",11250,6,1977,1208,6,546,2006,"WD ",165
"2519",3760,8,1980,1235,4,484,2006,"WD ",214
"2520",3640,8,1980,1036,4,484,2006,"WD ",188
"2521",3874,8,1980,1226,4,484,2006,"WD ",190
"2522",3876,8,1978,1226,4,484,2006,"WD ",170
"2523",50271,9,1987,1842,5,894,2006,"WD ",385
"2524",13110,5,1972,1193,6,501,2006,"WD ",146.5
"2525",10192,7,1992,1920,8,487,2006,"WD ",170
"2526",20781,7,2003,2156,9,508,2006,"WD ",262.5
"2527",11700,6,1968,1416,7,776,2006,"WD ",179.9
"2528",11029,6,1984,2654,9,619,2006,"WD ",250
"2529",10400,6,1972,1790,8,484,2006,"WD ",165.15
"2530",10140,7,1967,1334,7,477,2006,"WD ",164.5
"2531",9600,7,1969,1164,6,528,2006,"COD",140
"2532",9750,5,1967,980,6,384,2006,"WD ",135.5
"2533",9600,5,1968,1051,6,504,2006,"WD ",142
"2534",8640,5,1968,1770,7,530,2006,"WD ",155
"2535",9360,6,2004,976,4,504,2006,"WD ",157.5
"2536",8400,5,1968,1052,5,288,2006,"WD ",138.5
"2537",8400,5,1968,898,6,326,2006,"WD ",140
"2538",9759,5,1966,1051,6,264,2006,"WD ",124.4
"2539",9600,5,1967,1141,6,568,2006,"WD ",158
"2540",9230,5,1998,1200,6,884,2006,"WD ",146
"2541",14803,6,1971,1993,8,495,2006,"WD ",190
"2542",10659,5,1961,1050,6,368,2006,"COD",136.5
"2543",9100,5,1958,864,5,624,2006,"WD ",129.9
"2544",8393,5,2005,1712,8,588,2006,"WD ",145
"2545",8800,6,2000,1565,7,299,2006,"WD ",185.9
"2546",8800,6,1964,1251,6,461,2006,"WD ",160
"2547",10368,6,1964,1488,7,430,2006,"WD ",167
"2548",9350,5,1964,1440,7,480,2006,"WD ",157.5
"2549",10382,6,1958,1095,6,264,2006,"ConLD",140
"2550",8973,5,1991,1053,6,750,2006,"WD ",150
"2551",10800,5,1960,1248,6,286,2006,"WD ",151.5
"2552",8550,6,1950,816,4,240,2006,"WD ",129.8
"2553",11425,5,1954,1008,4,275,2006,"WD ",137
"2554",9724,5,1950,1043,5,273,2006,"WD ",137
"2555",4712,4,1950,1230,5,305,2006,"WD ",121.6
"2556",5900,4,1958,869,4,0,2006,"WD ",85.5
"2557",5825,4,1953,747,5,528,2006,"WD ",79.9
"2558",7438,5,1991,1252,5,576,2006,"WD ",127
"2559",9600,5,1990,1433,7,441,2006,"WD ",161
"2560",10858,5,1952,1624,6,240,2006,"WD ",146.5
"2561",9600,5,1951,1216,7,280,2006,"WD ",135
"2562",10680,5,1951,2136,7,528,2006,"WD ",137.9
"2563",9490,6,1950,1578,5,240,2006,"WD ",133
"2564",9462,5,1973,1728,7,234,2006,"WD ",137
"2565",9888,5,1975,936,5,240,2006,"WD ",121
"2566",8917,5,1967,1584,8,506,2006,"WD ",119
"2567",12700,6,1964,1246,6,441,2006,"WD ",172
"2568",8500,5,1961,1235,6,480,2006,"WD ",98.6
"2569",14200,7,1966,2157,8,487,2006,"WD ",226
"2570",9000,5,1954,1128,5,286,2006,"WD ",118
"2571",25419,8,1990,3112,8,795,2006,"WD ",235
"2572",9723,6,1963,1008,5,430,2006,"WD ",135
"2573",7728,5,1962,1190,6,540,2006,"WD ",132.5
"2574",8163,5,1959,1144,6,796,2006,"WD ",143
"2575",8400,5,1957,1364,6,331,2006,"WD ",132
"2576",11600,6,1960,1383,7,292,2006,"WD ",145.25
"2577",9610,6,1958,1336,7,488,2006,"WD ",162
"2578",10000,5,1956,1370,6,300,2006,"WD ",148
"2579",14850,5,1957,1092,6,299,2006,"WD ",141
"2580",10152,6,1994,1124,6,353,2006,"WD ",153
"2581",10011,5,1996,1236,6,447,2006,"WD ",134.45
"2582",7032,5,1979,943,4,600,2006,"WD ",135.96
"2583",8092,6,2000,1050,6,286,2006,"WD ",156
"2584",11310,6,1954,1375,5,451,2006,"WD ",140
"2585",12778,5,2003,1008,4,280,2006,"WD ",139.5
"2586",10170,6,1951,1575,5,400,2006,"WD ",155
"2587",7700,5,1956,1145,6,684,2006,"WD ",127
"2588",11050,5,1956,1005,6,319,2006,"WD ",133.5
"2589",13600,5,1955,1056,6,300,2006,"WD ",125
"2590",15428,5,1991,884,4,270,2006,"WD ",142
"2591",21299,7,1963,2039,7,791,2006,"COD",167
"2592",13300,5,2001,1384,6,896,2006,"WD ",159
"2593",22136,5,1975,2640,10,1008,2006,"WD ",180
"2594",7500,6,1950,1312,6,649,2006,"WD ",127
"2595",7000,6,1950,1310,6,398,2006,"COD",112
"2596",10410,3,2001,713,5,371,2006,"WD ",99.8
"2597",5400,5,2000,833,4,326,2006,"WD ",117
"2598",5400,5,1968,1073,4,326,2006,"WD ",108.48
"2599",10914,3,1950,715,4,660,2006,"WD ",68
"2600",7008,4,1998,720,5,280,2006,"WD ",86.9
"2601",10800,5,1950,1130,5,720,2006,"WD ",120
"2602",7200,6,1950,1595,7,528,2006,"WD ",155.5
"2603",10818,4,1950,1760,7,648,2006,"COD",80
"2604",10410,3,1950,1214,6,936,2006,"WD ",105
"2605",10800,5,1970,2414,10,520,2006,"ConLD",160
"2606",10800,5,1989,1466,7,566,2006,"WD ",170
"2607",8658,6,1965,1324,6,440,2006,"WD ",160
"2608",13400,5,1966,1086,6,484,2006,"WD ",159.95
"2609",10184,6,1963,1146,6,294,2006,"WD ",165
"2610",9786,6,1981,1734,7,440,2006,"WD ",159
"2611",9510,6,1985,1207,6,264,2006,"WD ",147
"2612",7800,5,1964,912,5,288,2006,"WD ",115
"2613",8910,6,1959,1194,6,539,2006,"WD ",159.5
"2614",7332,6,1959,864,4,288,2006,"WD ",120
"2615",7100,5,1957,816,5,308,2006,"WD ",129.9
"2616",10800,6,1992,1773,6,418,2006,"WD ",183
"2617",11650,7,1959,1472,5,484,2006,"WD ",157.5
"2618",18275,7,1998,2448,9,441,2006,"WD ",277.5
"2619",16321,5,1997,1600,6,319,2006,"WD ",207.5
"2620",12144,4,1950,1521,6,597,2006,"WD ",147.5
"2621",10800,4,1950,1192,6,0,2006,"WD ",135
"2622",7200,5,1950,1040,5,625,2006,"WD ",109.5
"2623",7200,4,1950,1040,4,420,2006,"WD ",109.9
"2624",7560,5,1959,1040,6,286,2006,"WD ",133.7
"2625",8544,3,1950,1040,6,400,2006,"WD ",81.4
"2626",8544,3,1950,1040,6,400,2006,"WD ",87.5
"2627",8544,3,1950,1040,6,400,2006,"WD ",93.5
"2628",8512,5,1960,1556,8,0,2006,"WD ",119
"2629",7945,5,1959,1150,6,300,2006,"WD ",141
"2630",7000,5,1961,1150,6,288,2006,"WD ",146
"2631",7590,6,1966,1348,6,453,2006,"WD ",155
"2632",10205,5,1962,999,6,300,2006,"WD ",134.5
"2633",7400,7,1962,1045,6,528,2006,"WD ",120
"2634",7000,5,1962,864,5,336,2006,"WD ",105
"2635",7000,5,1962,1025,6,0,2006,"WD ",124
"2636",9856,5,2005,2014,8,624,2006,"WD ",169
"2637",9906,4,1950,1328,8,210,2006,"WD ",107
"2638",9600,5,1950,1668,6,240,2006,"WD ",135
"2639",5520,4,1980,1657,9,162,2006,"WD ",111.5
"2640",9600,6,2004,1416,7,400,2006,"WD ",156.5
"2641",9600,7,1990,1641,6,546,2006,"WD ",178
"2642",6451,7,1970,1428,7,576,2006,"WD ",139.9
"2643",3960,7,1950,1004,5,200,2006,"WD ",105
"2644",5684,6,2005,813,5,270,2006,"WD ",110
"2645",7745,4,1950,1951,9,576,2006,"WD ",111.5
"2646",7741,6,1950,1032,5,280,2006,"COD",108
"2647",5633,5,1950,844,5,216,2006,"WD ",111.5
"2648",9000,5,1991,1750,8,240,2006,"WD ",124
"2649",7200,4,1950,864,5,528,2006,"COD",105
"2650",4400,6,1950,1118,6,440,2006,"WD ",116
"2651",7614,3,1950,1376,7,216,2006,"WD ",96.9
"2652",6000,5,1955,960,5,576,2006,"WD ",135.5
"2653",6000,5,1950,1566,7,450,2006,"WD ",139
"2654",7830,3,1950,492,3,200,2006,"WD ",61.5
"2655",9576,6,1950,1182,5,378,2006,"WD ",120
"2656",5820,3,2005,1163,6,220,2006,"WD ",126.175
"2657",5747,3,1950,840,5,250,2006,"WD ",64
"2658",9142,6,1950,1928,9,440,2006,"WD ",137
"2659",9600,4,1950,1774,8,779,2006,"WD ",87
"2660",10800,7,1970,1768,6,320,2006,"WD ",163
"2661",6300,7,2005,2104,9,432,2006,"WD ",155
"2662",5000,5,1950,1440,6,352,2006,"WD ",79
"2663",8850,7,1950,1690,7,225,2006,"ConLw",144
"2664",3600,6,1993,1368,7,216,2006,"WD ",114.504
"2665",7200,7,1950,1762,8,576,2006,"WD ",157
"2666",11340,6,1950,1200,7,312,2006,"WD ",125
"2667",22950,10,1993,3608,12,840,2006,"WD ",475
"2668",5976,5,1950,1248,8,0,2006,"WD ",93.5
"2669",9750,5,1958,960,5,624,2006,"WD ",125
"2670",4761,3,1950,1020,5,0,2006,"ConLD",64.5
"2671",7446,4,1950,788,4,0,2006,"WD ",100
"2672",6435,6,1950,1577,6,312,2006,"WD ",140.2
"2673",11737,6,1996,1827,9,240,2006,"WD ",202.5
"2674",5000,6,1950,1664,7,420,2006,"WD ",159
"2675",7800,5,1950,1118,5,410,2006,"WD ",119.9
"2676",6240,6,1950,1176,6,528,2006,"WD ",114.5
"2677",6240,5,1950,1344,7,240,2006,"WD ",115
"2678",6120,3,1950,1162,6,258,2006,"ConLI",75
"2679",6120,5,1950,1015,6,450,2006,"WD ",88
"2680",6240,4,1950,912,3,0,2006,"WD ",80.5
"2681",6240,5,1950,1576,8,225,2006,"WD ",149
"2682",6120,5,1984,1324,7,180,2006,"WD ",110
"2683",6000,6,1980,1103,5,440,2006,"WD ",110.5
"2684",6000,5,1950,616,4,205,2006,"WD ",89
"2685",6380,5,1950,1048,5,280,2006,"WD ",113
"2686",11672,5,1950,816,4,210,2006,"WD ",109
"2687",33120,6,1962,2486,8,576,2006,"WD ",220
"2688",9873,4,1970,960,6,576,2006,"WD ",129
"2689",5310,6,2003,1635,5,255,2006,"WD ",117
"2690",4118,4,1950,693,4,0,2006,"WD ",52.5
"2691",10320,4,1950,1430,7,370,2006,"WD ",107
"2692",7518,5,2004,1330,7,390,2006,"WD ",116.5
"2693",9000,5,1950,819,4,0,2006,"WD ",72
"2694",8600,6,1950,1376,7,198,2006,"WD ",119.5
"2695",7200,5,1995,1360,6,297,2006,"WD ",125.5
"2696",9786,3,1950,1077,6,210,2006,"WD ",91
"2697",6780,6,1982,754,5,0,2006,"WD ",84.5
"2698",7200,6,1950,984,6,308,2006,"ConLI",90
"2699",12375,5,1951,1422,7,288,2006,"WD ",137.5
"2700",11136,6,1964,1921,8,576,2006,"WD ",150
"2701",21370,5,1950,1640,7,394,2006,"WD ",131
"2702",6930,5,1958,1352,6,288,2006,"WD ",130
"2703",8250,5,1950,1032,6,260,2006,"WD ",125
"2704",5220,5,1950,879,4,180,2006,"WD ",80
"2705",5500,7,2004,1073,4,246,2006,"WD ",157
"2706",11235,4,1979,1382,6,459,2006,"WD ",148
"2707",10791,4,1967,1296,6,516,2006,"WD ",90
"2708",8414,6,2003,1068,6,264,2006,"WD ",154.5
"2709",11327,5,1967,1064,6,528,2006,"WD ",153.6
"2710",11777,5,1966,1320,6,564,2006,"WD ",164.5
"2711",10366,6,1964,934,4,336,2006,"WD ",132
"2712",9000,5,1966,1059,6,286,2006,"WD ",142.5
"2713",11553,5,1968,1159,7,336,2006,"WD ",158
"2714",7844,6,1978,1400,6,440,2006,"WD ",149.5
"2715",9535,5,1967,1458,7,512,2006,"WD ",165
"2716",10335,5,1993,1721,7,440,2006,"WD ",180
"2717",7176,6,1978,1040,6,616,2006,"WD ",160.5
"2718",9662,5,1977,1967,10,580,2006,"WD ",156.5
"2719",8235,5,1977,1949,10,586,2006,"WD ",157
"2720",13650,5,1958,1920,8,451,2006,"WD ",172.5
"2721",13125,5,2000,1803,8,484,2006,"WD ",155
"2722",17920,5,1974,1779,6,454,2006,"WD ",170
"2723",17529,5,1950,872,5,322,2006,"WD ",105
"2724",10246,4,2001,960,3,364,2006,"WD ",145
"2725",14175,5,1987,1437,6,576,2006,"WD ",168
"2726",20355,7,1967,1830,6,521,2006,"WD ",278
"2727",13050,5,1963,1000,4,575,2006,"WD ",164
"2728",15593,7,1953,2287,7,667,2006,"WD ",225
"2729",10820,5,1972,810,4,576,2006,"WD ",130
"2730",13350,5,1974,894,5,440,2006,"WD ",142.5
"2731",1700,7,1981,1700,7,450,2006,"WD ",148.4
"2732",5271,7,1986,1453,6,445,2006,"WD ",190
"2733",9375,4,1954,1350,6,504,2006,"WD ",146
"2734",6488,5,1950,1150,6,215,2006,"WD ",128
"2735",7800,5,2002,2008,8,230,2006,"WD ",225
"2736",19690,6,1966,2201,8,432,2006,"WD ",274.97
"2737",19950,6,1950,2009,8,795,2006,"WD ",235
"2738",19800,6,1990,3672,7,836,2006,"WD ",415
"2739",11679,5,1962,1560,6,528,2006,"WD ",182
"2740",12048,5,2002,1488,7,569,2006,"WD ",135
"2741",10519,5,1999,1057,6,288,2006,"WD ",137
"2742",9525,6,1972,1855,7,325,2006,"WD ",136.9
"2743",9525,6,1953,1609,7,305,2006,"WD ",149.9
"2744",6420,5,1952,1148,6,308,2006,"WD ",123.5
"2745",8335,5,1954,1124,5,0,2006,"WD ",93
"2746",7585,5,1950,1456,7,280,2006,"WD ",91.5
"2747",11200,6,1985,1298,5,403,2006,"WD ",180
"2748",12128,6,1989,2559,9,506,2006,"WD ",209
"2749",9554,8,1994,1911,8,471,2006,"WD ",215
"2750",9069,6,1993,1440,8,920,2006,"WD ",224.5
"2751",11003,7,2006,1876,7,848,2006,"New",229.8
"2752",7488,7,2005,1208,6,632,2006,"WD ",183.6
"2753",7406,7,2006,1220,6,632,2006,"New",194
"2754",6762,7,2006,1294,6,662,2006,"New",193.879
"2755",11210,7,2006,1614,7,865,2006,"New",221.5
"2756",8990,7,2006,1498,5,675,2006,"New",204.9
"2757",8760,7,2006,1962,7,868,2006,"New",239.799
"2758",13377,6,2006,1846,7,495,2006,"New",233.555
"2759",11645,7,2005,1734,7,660,2006,"WD ",260
"2760",11645,8,2006,1590,6,754,2006,"New",294.9
"2761",10984,7,2006,1809,8,638,2006,"New",209.7
"2762",9316,7,2005,1614,7,576,2006,"WD ",225
"2763",9316,7,2005,1596,6,610,2006,"WD ",181
"2764",10041,8,1992,1915,8,506,2006,"WD ",220
"2765",36500,5,1964,1582,7,390,2006,"WD ",190
"2766",21453,6,1969,988,4,540,2006,"WD ",180
"2767",70761,7,1975,1533,5,576,2006,"WD ",280
"2768",12000,6,1968,1388,6,522,2006,"COD",158.9
"2769",8846,5,1996,914,5,576,2006,"WD ",148
"2770",13015,5,1996,1100,5,462,2006,"WD ",145
"2771",12438,6,1995,1499,6,473,2006,"WD ",187
"2772",8685,7,1998,1425,5,591,2006,"WD ",193
"2773",13568,5,1995,990,5,576,2006,"WD ",156
"2774",9100,7,2000,1525,6,541,2006,"WD ",235
"2775",9236,6,1997,1494,6,576,2006,"WD ",217
"2776",10264,7,1999,1588,6,472,2006,"WD ",214
"2777",9272,7,1999,1749,7,515,2006,"WD ",196
"2778",13426,7,2000,1779,7,586,2006,"WD ",217
"2779",13450,7,2002,1861,8,492,2006,"WD ",200
"2780",14006,7,2002,1776,7,474,2006,"WD ",192.5
"2781",13704,7,2002,1541,6,843,2006,"WD ",205
"2782",10780,5,1976,954,6,576,2006,"WD ",132.5
"2783",8340,6,1977,1388,6,317,2006,"WD ",157.5
"2784",10385,6,1978,1282,6,672,2006,"WD ",174
"2785",9920,5,1969,971,5,300,2006,"WD ",128.5
"2786",9560,5,1972,864,5,288,2006,"WD ",128.5
"2787",9800,5,1972,894,5,552,2006,"WD ",149.9
"2788",7200,5,1972,864,5,297,2006,"WD ",119.9
"2789",3612,6,1994,1320,5,484,2006,"WD ",137
"2790",11367,8,2002,1989,7,586,2006,"WD ",255
"2791",9930,7,2002,1762,6,591,2006,"WD ",222
"2792",9468,6,1999,1755,7,530,2006,"WD ",214
"2793",11088,8,2002,1358,5,418,2006,"WD ",220
"2794",14781,8,2002,1787,7,748,2006,"WD ",275
"2795",8726,7,2002,1909,8,529,2006,"WD ",197
"2796",8125,7,2002,1654,6,900,2006,"WD ",230
"2797",10566,8,1999,2214,8,646,2006,"WD ",268.5
"2798",21533,7,1997,2049,9,467,2006,"WD ",210.9
"2799",11250,7,1998,1939,8,555,2006,"WD ",227
"2800",11250,7,1996,1995,8,610,2006,"WD ",237
"2801",9750,7,1998,2097,8,583,2006,"WD ",274.3
"2802",9100,7,2005,1836,8,484,2006,"WD ",216.837
"2803",4435,6,2003,848,4,420,2006,"WD ",133
"2804",4435,6,2004,848,3,420,2006,"WD ",155.9
"2805",15611,8,2006,1919,8,685,2006,"New",233.23
"2806",8810,7,2003,1390,7,545,2006,"WD ",207
"2807",12393,7,2005,1948,8,434,2006,"WD ",195
"2808",9135,6,2003,1700,7,544,2006,"WD ",200
"2809",8581,7,2006,1737,7,578,2006,"New",203.16
"2810",8400,7,2005,1611,6,572,2006,"WD ",195.8
"2811",10084,7,2006,1552,7,782,2006,"New",212.9
"2812",11645,7,2004,1720,7,565,2006,"WD ",196.5
"2813",8772,7,2006,1336,6,502,2006,"New",198
"2814",8846,6,2006,1500,6,564,2006,"New",173.9
"2815",8461,6,2006,1456,8,390,2006,"New",163.99
"2816",8767,7,2005,1310,6,400,2006,"New",164.99
"2817",8777,4,2000,1436,6,528,2006,"WD ",98
"2818",17755,5,1959,1466,6,528,2006,"WD ",149.9
"2819",8877,4,1951,1220,6,396,2006,"COD",102
"2820",7840,6,1975,1012,4,0,2006,"WD ",127.5
"2821",9400,6,1975,980,4,0,2006,"WD ",127.5
"2822",16133,5,1969,1176,5,360,2006,"WD ",119.9
"2823",7162,7,2004,1724,8,616,2006,"WD ",196.5
"2824",8050,6,2002,914,4,0,2006,"WD ",117.25
"2825",11060,7,2005,2314,9,502,2006,"ConLD",229
"2826",3675,5,2005,1072,5,525,2006,"WD ",145
"2827",3675,6,2006,1072,5,525,2006,"New",140
"2828",3675,6,2006,1072,5,525,2006,"New",142.5
"2829",2522,7,2004,1709,7,380,2006,"WD ",134
"2830",2522,7,2004,1709,7,380,2006,"WD ",130
"2831",2522,6,2006,1709,7,380,2006,"WD ",130
"2832",2522,7,2004,1709,7,380,2006,"WD ",137.5
"2833",3363,7,2004,1708,7,380,2006,"WD ",130
"2834",6956,4,1950,936,5,265,2006,"WD ",97.9
"2835",7822,6,1950,1338,7,528,2006,"WD ",92
"2836",8707,4,1950,1669,9,288,2006,"WD ",107
"2837",8410,5,1996,1184,8,0,2006,"WD ",81
"2838",9738,5,1950,1221,7,392,2006,"WD ",104.9
"2839",8172,5,1990,864,5,572,2006,"WD ",115
"2840",16012,4,1968,1482,6,609,2006,"WD ",125
"2841",8248,5,1950,1250,7,280,2006,"WD ",116
"2842",8248,4,1950,1414,8,0,2006,"COD",83
"2843",6204,4,1950,2230,10,440,2006,"WD ",118.5
"2844",8088,2,1955,498,3,216,2006,"ConLD",35
"2845",11388,4,1993,1273,5,275,2006,"WD ",121
"2846",7082,5,1995,1928,10,0,2006,"WD ",160
"2847",8400,6,2000,1595,6,240,2006,"WD ",140
"2848",10890,5,1950,1551,6,240,2006,"WD ",137
"2849",6430,6,1950,1340,6,440,2006,"WD ",128
"2850",7000,7,1997,1479,6,312,2006,"WD ",160
"2851",13132,5,1950,1784,9,180,2006,"WD ",138.887
"2852",4899,6,1950,1510,6,216,2006,"WD ",149
"2853",6000,5,1950,1522,7,0,2006,"WD ",102
"2854",9399,7,1950,1636,7,288,2006,"WD ",167
"2855",7588,7,1950,1802,9,216,2006,"WD ",200.1
"2856",10164,5,1950,1465,6,240,2006,"WD ",131
"2857",6191,5,1950,1288,6,240,2006,"WD ",112
"2858",9550,7,1970,1717,7,642,2006,"WD ",140
"2859",21780,6,1950,1550,7,318,2006,"WD ",195
"2860",11435,8,1950,1517,7,400,2006,"WD ",230
"2861",12400,5,1950,1717,7,410,2006,"WD ",194
"2862",11600,4,1950,1180,5,252,2006,"WD ",137.5
"2863",11500,7,1987,2057,6,180,2006,"WD ",250
